000012.257|  466420.0000kb|      0.0000kb added|  ERROR| std_fopen failed: pFile = 0x00000000; pMode = rb; errno = 2; pFilename = Data/Menu_SC4/-nolink.dds; msg = No such file or directory;
000012.257|  466420.0000kb|      0.0000kb added|  ERROR| Missing file on r3dGFile open :Data/Menu_SC4/-nolink.dds
000012.257|  466420.0000kb|      0.0000kb added|  ERROR| RadsOpenFile: RADS cannot open file "Data/Menu_SC4/-nolink1.dds" because it's not in the manifest.
000012.257|  466420.0000kb|      0.0000kb added|  ERROR| std_fopen failed: pFile = 0x00000000; pMode = rb; errno = 2; pFilename = Data/Menu_SC4/-nolink1.dds; msg = No such file or directory;
000012.257|  466420.0000kb|      0.0000kb added|  ERROR| Missing file on r3dGFile open :Data/Menu_SC4/-nolink1.dds
000012.257|  466420.0000kb|      0.0000kb added|  ERROR| RadsOpenFile: RADS cannot open file "Data/Menu_SC4/-nolink2.dds" because it's not in the manifest.
000012.257|  466420.0000kb|      0.0000kb added|  ERROR| std_fopen failed: pFile = 0x00000000; pMode = rb; errno = 2; pFilename = Data/Menu_SC4/-nolink2.dds; msg = No such file or directory;
000012.257|  466420.0000kb|      0.0000kb added|  ERROR| Missing file on r3dGFile open :Data/Menu_SC4/-nolink2.dds
000019.954|  589160.0000kb| 122740.0000kb added|  ERROR| Failed to load mesh file name<Nautilus_Astro_Lil_Space_Buddy.sco>.
000021.446|  651572.0968kb|  62412.0000kb added| ALWAYS| GAMESTATE_GAMELOOP PreRender
000021.446|  651620.0968kb|     48.0000kb added| ALWAYS| GAMESTATE_GAMELOOP Render
000022.171|  670952.0000kb|  19332.0000kb added| ALWAYS| GAMESTATE_GAMELOOP FlushText
000024.052|  680892.0032kb|   9940.0000kb added| ALWAYS| PKT_C2S_CharSelected sent
000024.052|  680892.0032kb|      0.0000kb added| ALWAYS| Start Main Loop
000024.052|  680900.0968kb|      8.0000kb added| ALWAYS| Waiting for all players to connect
000024.052|  680900.0968kb|      0.0000kb added| ALWAYS| Waiting for all players to connect end
000024.729|  696928.0000kb|  16028.0000kb added|  ERROR| Failed to load mesh file name<wraith_hit.sco>.
000144.222|  743948.0032kb|  47020.0000kb added| ALWAYS| PKT_S2C_StartSpawn
000144.222|  743948.0032kb|      0.0000kb added| ALWAYS| Creating Hero...
000144.233|  744012.0032kb|     64.0000kb added| ALWAYS| Spawning champion (LeeSin) with skinID 4 on team 100 for clientID 6 and summonername (Le Addi) (is HUMAN PLAYER)
000144.233|  744016.0000kb|      4.0000kb added| ALWAYS| Hero LeeSin(4) created for Le Addi
000144.233|  744016.0000kb|      0.0000kb added| ALWAYS| Spawning heroes/minions
000144.242|  744340.0968kb|    324.0000kb added| ALWAYS| Creating Hero...
000144.245|  744532.0968kb|    192.0000kb added| ALWAYS| Spawning champion (FiddleSticks) with skinID 0 on team 100 for clientID 5 and summonername (Runnyyyy) (is HUMAN PLAYER)
000144.245|  744532.0968kb|      0.0000kb added| ALWAYS| Hero FiddleSticks(0) created for Runnyyyy
000144.260|  745440.0000kb|    908.0000kb added| ALWAYS| Finished spawning heroes/minions
